,Long,Lat,offence,occurrenceyear,occurrencemonth,occurrencehour,occurrencedayofweek,occurrencedayofweek_num
12051,-79.2785873,43.677741999999995,Assault With Weapon,2016.0,2,21,Wednesday ,4
12052,-79.40999599999999,43.66539,Robbery - Mugging,2016.0,4,11,Tuesday   ,3
12053,-79.2002487,43.761886600000004,Assault,2017.0,6,23,Saturday  ,7
12054,-79.38840479999999,43.6475716,Assault,2017.0,6,2,Sunday    ,1
12055,-79.38415529999999,43.6639061,Robbery - Mugging,2017.0,7,9,Friday    ,6
12056,-79.4391098,43.640106200000005,Assault,2017.0,7,15,Friday    ,6
12057,-79.3756638,43.769405400000004,Assault With Weapon,2017.0,7,7,Monday    ,2
12058,-79.3778534,43.6582146,Assault,2017.0,7,21,Wednesday ,4
12059,-79.35881040000001,43.7390213,Robbery - Mugging,2017.0,8,23,Wednesday ,4
12060,-79.35881040000001,43.7390213,Robbery - Mugging,2017.0,8,23,Wednesday ,4
12061,-79.4608765,43.7127571,Assault With Weapon,2017.0,9,23,Monday    ,2
12062,-79.4608765,43.7127571,Assault,2017.0,9,23,Monday    ,2
12063,-79.3783493,43.6662865,Assault,2017.0,9,0,Tuesday   ,3
12064,-79.3157654,43.7967758,Assault,2017.0,9,18,Tuesday   ,3
12065,-79.3396683,43.654014600000004,Assault,2017.0,9,3,Sunday    ,1
12066,-79.4365997,43.6818695,Assault,2017.0,9,16,Sunday    ,1
12067,-79.3984146,43.648326899999994,Robbery - Mugging,2017.0,2,7,Wednesday ,4
12068,-79.39696500000001,43.65528870000001,Robbery - Mugging,2017.0,3,5,Thursday  ,5
12069,-79.3019485,43.8121414,Robbery - Purse Snatch,2017.0,3,19,Saturday  ,7
12070,-79.33711240000001,43.7744026,Assault,2016.0,11,15,Tuesday   ,3
12071,-79.29546359999999,43.7175484,Assault,2017.0,1,21,Friday    ,6
12072,-79.4832687,43.6205139,Assault,2016.0,10,16,Sunday    ,1
12073,-79.38147740000001,43.642913799999995,Assault,2017.0,3,23,Thursday  ,5
12074,-79.3961639,43.653347,Robbery - Mugging,2016.0,10,22,Sunday    ,1
12075,-79.28826140000001,43.7832909,Assault With Weapon,2017.0,10,19,Thursday  ,5
12076,-79.199585,43.825252500000005,Robbery - Other,2017.0,12,0,Sunday    ,1
12077,-79.28826140000001,43.7832909,Assault With Weapon,2017.0,10,19,Thursday  ,5
12078,-79.44611359999999,43.685569799999996,Assault With Weapon,2017.0,7,19,Saturday  ,7
12079,-79.19543459999998,43.784832,Robbery - Mugging,2017.0,7,4,Monday    ,2
12080,-79.32107540000001,43.668125200000006,Assault With Weapon,2017.0,9,18,Tuesday   ,3
12081,-79.2971573,43.6928329,Robbery - Other,2017.0,9,11,Monday    ,2
12082,-79.3521042,43.786491399999996,Assault With Weapon,2017.0,11,18,Tuesday   ,3
12083,-79.4343643,43.63278579999999,Pointing A Firearm,2017.0,12,13,Thursday  ,5
12084,-79.3792572,43.6524429,Robbery - Mugging,2016.0,7,4,Sunday    ,1
12085,-79.5323181,43.6344948,Assault,2016.0,7,14,Sunday    ,1
12086,-79.3907928,43.6491318,Assault,2016.0,7,0,Saturday  ,7
12087,-79.42063900000001,43.66925429999999,Assault,2016.0,12,9,Thursday  ,5
12088,-79.32234190000001,43.6678619,Robbery - Swarming,2016.0,9,19,Friday    ,6
12089,-79.49336240000001,43.6129417,Robbery - Other,2017.0,7,3,Tuesday   ,3
12090,-79.49336240000001,43.6129417,Robbery - Other,2017.0,7,3,Tuesday   ,3
12091,-79.49336240000001,43.6129417,Robbery - Other,2017.0,7,3,Tuesday   ,3
12092,-79.2724762,43.823043799999994,Assault,2017.0,7,23,Saturday  ,7
12093,-79.3506165,43.6430931,Assault,2017.0,8,18,Monday    ,2
12094,-79.2849121,43.767604799999994,Assault,2017.0,10,11,Wednesday ,4
12095,-79.4936829,43.765274,Robbery - Swarming,2017.0,10,22,Wednesday ,4
12096,-79.4936829,43.765274,Robbery - Mugging,2017.0,10,22,Wednesday ,4
12097,-79.381073,43.650569899999994,Assault,2017.0,10,5,Thursday  ,5
12098,-79.3714447,43.655899,Robbery - Mugging,2017.0,9,0,Thursday  ,5
12099,-79.5,43.7610664,Robbery - Swarming,2017.0,11,20,Tuesday   ,3
12100,-79.5,43.7610664,Robbery - Swarming,2017.0,11,20,Tuesday   ,3
12101,-79.2285156,43.8231812,Assault With Weapon,2017.0,12,6,Thursday  ,5
12102,-79.5138016,43.7198334,Assault,2016.0,5,21,Wednesday ,4
12103,-79.40005490000001,43.78514860000001,Assault,2016.0,5,10,Thursday  ,5
12104,-79.3578873,43.793914799999996,Robbery - Other,2017.0,1,12,Friday    ,6
12105,-79.3834229,43.6621399,Assault,2017.0,2,1,Tuesday   ,3
12106,-79.2848816,43.804779100000005,Robbery - Purse Snatch,2017.0,3,14,Saturday  ,7
12107,-79.3769531,43.6529198,Robbery - Mugging,2017.0,6,3,Friday    ,6
12108,-79.35582729999999,43.653152500000004,Pointing A Firearm,2017.0,6,20,Thursday  ,5
12109,-79.3212204,43.684742,Assault,2017.0,6,21,Friday    ,6
12110,-79.42995450000001,43.6414948,Assault,2017.0,6,20,Friday    ,6
12111,-79.3834229,43.6450844,Assault,2017.0,7,13,Friday    ,6
12112,-79.2611313,43.77361679999999,Robbery - Mugging,2017.0,7,19,Friday    ,6
12113,-79.44712829999999,43.6794472,Assault,2017.0,7,1,Saturday  ,7
12114,-79.3787689,43.654323600000005,Assault,2017.0,7,7,Monday    ,2
12115,-79.380928,43.656330100000005,Assault,2017.0,7,23,Tuesday   ,3
12116,-79.5127792,43.624092100000006,Assault,2017.0,8,11,Monday    ,2
12117,-79.5127792,43.624092100000006,Assault With Weapon,2017.0,8,11,Monday    ,2
12118,-79.2617798,43.733696,Robbery - Other,2017.0,9,16,Monday    ,2
12119,-79.3813705,43.65741729999999,Robbery - Mugging,2017.0,11,1,Thursday  ,5
12120,-79.41439059999999,43.6731529,Assault,2017.0,11,5,Sunday    ,1
12121,-79.37791440000001,43.649150799999994,Assault,2017.0,11,4,Tuesday   ,3
12122,-79.3897705,43.6466064,Assault,2017.0,11,11,Tuesday   ,3
12123,-79.3897705,43.6466064,Robbery - Other,2017.0,11,11,Tuesday   ,3
12124,-79.3897705,43.6466064,Robbery - Other,2017.0,11,11,Tuesday   ,3
12125,-79.3897705,43.6466064,Robbery - Other,2017.0,11,11,Tuesday   ,3
12126,-79.3897705,43.6466064,Robbery - Other,2017.0,11,11,Tuesday   ,3
12127,-79.3897705,43.6466064,Assault With Weapon,2017.0,11,11,Tuesday   ,3
12128,-79.38011170000001,43.6637001,Robbery - Mugging,2016.0,2,7,Monday    ,2
12129,-79.4940948,43.70495220000001,Assault,2016.0,3,17,Monday    ,2
12130,-79.41016390000001,43.6559715,Assault With Weapon,2017.0,3,1,Saturday  ,7
12131,-79.336235,43.7728996,Robbery - Other,2017.0,6,0,Friday    ,6
12132,-79.3845978,43.6649399,Assault With Weapon,2017.0,7,21,Friday    ,6
12133,-79.3845978,43.6649399,Assault,2017.0,7,21,Friday    ,6
12134,-79.3710327,43.658294700000006,Robbery - Mugging,2017.0,7,14,Tuesday   ,3
12135,-79.4052277,43.6569824,Assault,2017.0,7,10,Wednesday ,4
12136,-79.4052277,43.6569824,Assault,2017.0,7,10,Wednesday ,4
12137,-79.3785324,43.65985870000001,Assault With Weapon,2017.0,7,16,Wednesday ,4
12138,-79.327774,43.7193794,Assault With Weapon,2017.0,8,12,Friday    ,6
12139,-79.3625717,43.6568069,Assault,2017.0,9,20,Sunday    ,1
12140,-79.26316070000001,43.6950531,Assault With Weapon,2017.0,9,17,Sunday    ,1
12141,-79.40597530000001,43.675109899999995,Robbery - Mugging,2017.0,9,5,Tuesday   ,3
12142,-79.37220759999998,43.6676369,Assault With Weapon,2017.0,9,15,Sunday    ,1
12143,-79.352623,43.6654892,Assault,2017.0,10,9,Tuesday   ,3
12144,-79.42596440000001,43.6778679,Pointing A Firearm,2017.0,11,0,Thursday  ,5
12145,-79.23973079999999,43.7416115,Aggravated Assault,2017.0,11,11,Thursday  ,5
12146,-79.23973079999999,43.7416115,Discharge Firearm With Intent,2017.0,11,11,Thursday  ,5
12147,-79.2692108,43.68890379999999,Robbery - Mugging,2016.0,3,15,Monday    ,2
12148,-79.5694427,43.7566948,Discharge Firearm With Intent,2016.0,3,19,Monday    ,2
12149,-79.3694611,43.654525799999995,Assault With Weapon,2016.0,10,17,Sunday    ,1
12150,-79.2749329,43.749500299999994,Robbery - Swarming,2017.0,5,16,Friday    ,6
12151,-79.2749329,43.749500299999994,Robbery - Other,2017.0,5,16,Friday    ,6
12152,-79.2093506,43.746006,Assault,2017.0,6,21,Friday    ,6
12153,-79.4368134,43.6699753,Assault,2016.0,7,12,Wednesday ,4
12154,-79.376976,43.646884899999996,Aggravated Assault,2016.0,8,17,Wednesday ,4
12155,-79.3701248,43.6561661,Assault,2016.0,8,16,Wednesday ,4
12156,-79.3701248,43.6561661,Robbery - Other,2016.0,8,16,Wednesday ,4
12157,-79.3923264,43.6460571,Robbery - Mugging,2016.0,10,1,Sunday    ,1
12158,-79.3974152,43.6485405,Assault,2016.0,9,7,Friday    ,6
12159,-79.31907650000001,43.6642494,Assault,2016.0,12,12,Tuesday   ,3
12160,-79.31907650000001,43.6642494,Assault,2016.0,12,12,Tuesday   ,3
12161,-79.31907650000001,43.6642494,Assault,2016.0,12,12,Tuesday   ,3
12162,-79.19474029999999,43.76201629999999,Aggravated Assault,2016.0,1,5,Sunday    ,1
12163,-79.45802309999999,43.68309779999999,Assault,2016.0,2,1,Thursday  ,5
12164,-79.5177765,43.7590179,Assault,2016.0,9,15,Sunday    ,1
12165,-79.4343109,43.657123600000006,Aggravated Assault,2016.0,9,19,Tuesday   ,3
12166,-79.2531891,43.7355843,Assault,2016.0,11,17,Thursday  ,5
12167,-79.40270229999999,43.643928499999994,Assault,2016.0,12,3,Sunday    ,1
12168,-79.4607239,43.770255999999996,Assault,2016.0,12,12,Saturday  ,7
12169,-79.3314056,43.7183647,Discharge Firearm With Intent,2016.0,12,19,Sunday    ,1
12170,-79.59367370000001,43.7408676,Assault,2017.0,1,15,Wednesday ,4
12171,-79.3193054,43.6729088,Robbery - Swarming,2016.0,12,2,Monday    ,2
12172,-79.4910507,43.763504,Robbery - Swarming,2016.0,12,18,Tuesday   ,3
12173,-79.39329529999999,43.709075899999995,Robbery - Mugging,2017.0,1,6,Wednesday ,4
12174,-79.3287811,43.6959457,Aggravated Assault,2017.0,1,14,Wednesday ,4
12175,-79.3287811,43.6959457,Assault With Weapon,2017.0,1,14,Wednesday ,4
12176,-79.5005188,43.7622452,Robbery - Mugging,2017.0,8,22,Tuesday   ,3
12177,-79.5353317,43.739940600000004,Assault,2016.0,5,5,Wednesday ,4
12178,-79.4775085,43.7061844,Assault,2017.0,5,3,Friday    ,6
12179,-79.2326126,43.7416115,Assault,2017.0,4,17,Wednesday ,4
12180,-79.2210693,43.8197021,Assault,2017.0,5,11,Tuesday   ,3
12181,-79.38867950000001,43.648201,Assault With Weapon,2017.0,5,2,Sunday    ,1
12182,-79.38867950000001,43.648201,Assault,2017.0,5,2,Sunday    ,1
12183,-79.18686679999999,43.7706146,Robbery - Other,2017.0,5,1,Sunday    ,1
12184,-79.3746796,43.667095200000006,Assault With Weapon,2017.0,5,17,Sunday    ,1
12185,-79.4475861,43.7920151,Assault,2017.0,6,10,Friday    ,6
12186,-79.3969345,43.66045,Assault,2017.0,5,1,Sunday    ,1
12187,-79.48812099999999,43.6582718,Assault,2017.0,5,23,Friday    ,6
12188,-79.46029659999999,43.6649742,Assault,2017.0,5,22,Saturday  ,7
12189,-79.1993027,43.7570419,Assault,2017.0,5,23,Sunday    ,1
12190,-79.5235214,43.5994911,Assault,2017.0,5,21,Monday    ,2
12191,-79.3767319,43.649406400000004,Assault,2017.0,5,12,Wednesday ,4
12192,-79.4958496,43.670959499999995,Robbery - Other,2016.0,2,15,Wednesday ,4
12193,-79.3783493,43.6662865,Robbery - Mugging,2017.0,2,12,Tuesday   ,3
12194,-79.5283203,43.7045479,Assault,2017.0,5,11,Friday    ,6
12195,-79.2529297,43.7015114,Assault,2016.0,4,16,Saturday  ,7
12196,-79.3146057,43.8017883,Robbery - Purse Snatch,2016.0,11,18,Saturday  ,7
12197,-79.38311,43.661373100000006,Assault,2016.0,7,23,Sunday    ,1
12198,-79.40009309999999,43.644455,Assault,2017.0,5,2,Sunday    ,1
12199,-79.33489229999999,43.66223529999999,Assault,2017.0,2,16,Sunday    ,1
12200,-79.4345169,43.6410294,Assault,2017.0,2,11,Friday    ,6
12201,-79.2110214,43.8179092,Assault With Weapon,2017.0,2,21,Sunday    ,1
12202,-79.4549866,43.6615028,Assault,2017.0,2,16,Friday    ,6
12203,-79.4771805,43.6896706,Robbery - Other,2016.0,11,13,Tuesday   ,3
12204,-79.2599182,43.7168503,Assault,2016.0,11,13,Monday    ,2
12205,-79.23442840000001,43.8305588,Assault,2016.0,11,11,Wednesday ,4
12206,-79.431694,43.7910614,Assault,2017.0,12,9,Wednesday ,4
12207,-79.36601259999999,43.6594429,Assault With Weapon,2017.0,1,13,Tuesday   ,3
12208,-79.5018845,43.601516700000005,Assault,2017.0,2,18,Friday    ,6
12209,-79.5018845,43.601516700000005,Assault,2017.0,2,18,Friday    ,6
12210,-79.43536379999999,43.644207,Assault,2017.0,2,1,Sunday    ,1
12211,-79.39393620000001,43.6465149,Pointing A Firearm,2017.0,2,2,Saturday  ,7
12212,-79.432785,43.6994591,Assault,2017.0,12,16,Thursday  ,5
12213,-79.4150772,43.644973799999995,Assault,2017.0,12,11,Sunday    ,1
12214,-79.2110214,43.8179092,Assault,2017.0,2,21,Sunday    ,1
12215,-79.26703640000001,43.7299881,Assault With Weapon,2017.0,5,1,Sunday    ,1
12216,-79.55690770000001,43.6101265,Robbery - Mugging,2017.0,3,18,Thursday  ,5
12217,-79.3719101,43.6504669,Assault,2017.0,9,19,Thursday  ,5
12218,-79.380806,43.649894700000004,Assault,2017.0,3,11,Friday    ,6
12219,-79.4257202,43.681713099999996,Assault - Force/Thrt/Impede,2017.0,4,8,Wednesday ,4
12220,-79.5858307,43.7509766,Pointing A Firearm,2017.0,4,14,Wednesday ,4
12221,-79.3077469,43.8177643,Robbery - Mugging,2016.0,6,22,Monday    ,2
12222,-79.3788223,43.6489639,Robbery - Mugging,2016.0,7,1,Monday    ,2
12223,-79.4074478,43.7473068,Assault,2016.0,7,18,Monday    ,2
12224,-79.43540949999999,43.6408424,Assault With Weapon,2016.0,7,11,Saturday  ,7
12225,-79.43540949999999,43.6408424,Aggravated Assault,2016.0,7,11,Saturday  ,7
12226,-79.3813705,43.65741729999999,Assault,2017.0,4,10,Monday    ,2
12227,-79.380928,43.656330100000005,Assault,2017.0,4,2,Wednesday ,4
12228,-79.40705870000001,43.695594799999995,Assault,2017.0,3,22,Friday    ,6
12229,-79.28836059999999,43.6912346,Assault,2017.0,9,18,Tuesday   ,3
12230,-79.3050003,43.7303886,Assault,2017.0,9,12,Friday    ,6
12231,-79.2832489,43.771736100000005,Assault,2017.0,11,15,Sunday    ,1
12232,-79.41782380000001,43.788982399999995,Assault,2017.0,11,20,Sunday    ,1
12233,-79.26992800000001,43.693538700000005,Assault,2017.0,11,20,Sunday    ,1
12234,-79.5153656,43.7576141,Robbery - Swarming,2017.0,12,16,Wednesday ,4
12235,-79.5153656,43.7576141,Assault,2017.0,12,16,Wednesday ,4
12236,-79.404007,43.6471901,Robbery - Purse Snatch,2017.0,6,21,Wednesday ,4
12237,-79.404007,43.6471901,Assault With Weapon,2017.0,6,21,Wednesday ,4
12238,-79.404007,43.6471901,Robbery - Other,2017.0,6,21,Wednesday ,4
12239,-79.5421829,43.6503792,Assault,2017.0,6,2,Friday    ,6
12240,-79.2956543,43.71110529999999,Assault,2017.0,6,13,Friday    ,6
12241,-79.2956543,43.71110529999999,Robbery - Other,2017.0,6,13,Friday    ,6
12242,-79.2234268,43.7733841,Assault,2017.0,7,16,Monday    ,2
12243,-79.5136261,43.7637062,Assault With Weapon,2017.0,7,4,Monday    ,2
12244,-79.4459915,43.7290611,Robbery - Swarming,2017.0,8,23,Tuesday   ,3
12245,-79.3995895,43.656749700000006,Assault,2016.0,8,11,Wednesday ,4
12246,-79.4038696,43.6666603,Assault,2016.0,8,22,Wednesday ,4
12247,-79.4974442,43.7377396,Assault With Weapon,2016.0,8,22,Tuesday   ,3
12248,-79.3592453,43.6637077,Use Firearm / Immit Commit Off,2016.0,8,18,Sunday    ,1
12249,-79.3680573,43.6644669,Assault,2016.0,3,18,Tuesday   ,3
12250,-79.3239746,43.6841698,Theft Over - Distraction,2016.0,3,18,Thursday  ,5
12251,-79.4986343,43.6039848,Robbery - Swarming,2017.0,5,21,Sunday    ,1
12252,-79.3488159,43.6894341,Assault With Weapon,2017.0,7,9,Monday    ,2
12253,-79.38052370000001,43.66465,Assault,2017.0,8,2,Saturday  ,7
12254,-79.3627396,43.65156939999999,Assault,2017.0,8,11,Saturday  ,7
12255,-79.467247,43.6539841,Assault,2016.0,9,1,Sunday    ,1
12256,-79.3540878,43.779949200000004,Robbery - Mugging,2016.0,9,20,Sunday    ,1
12257,-79.3897705,43.6466064,Assault,2016.0,9,8,Tuesday   ,3
12258,-79.5013275,43.76481629999999,Assault,2016.0,10,5,Tuesday   ,3
12259,-79.20562740000001,43.7640533,Aggravated Assault,2016.0,10,0,Thursday  ,5
12260,-79.38311,43.661373100000006,Assault,2017.0,3,1,Sunday    ,1
12261,-79.40772249999999,43.656482700000005,Assault With Weapon,2017.0,3,3,Sunday    ,1
12262,-79.5147705,43.7672119,Assault With Weapon,2017.0,6,12,Wednesday ,4
12263,-79.40772249999999,43.656482700000005,Assault With Weapon,2017.0,3,3,Sunday    ,1
12264,-79.40772249999999,43.656482700000005,Assault With Weapon,2017.0,3,3,Sunday    ,1
12265,-79.4408569,43.678436299999994,Assault,2017.0,6,19,Friday    ,6
12266,-79.40657809999999,43.64668270000001,Assault With Weapon,2017.0,7,10,Tuesday   ,3
12267,-79.40657809999999,43.64668270000001,Assault With Weapon,2017.0,7,10,Tuesday   ,3
12268,-79.1798248,43.7886467,Robbery - Mugging,2017.0,7,10,Tuesday   ,3
12269,-79.44798279999999,43.7524261,Assault,2017.0,7,18,Tuesday   ,3
12270,-79.4200821,43.7980042,Assault,2017.0,8,22,Thursday  ,5
12271,-79.327774,43.7193794,Discharge Firearm With Intent,2017.0,8,18,Saturday  ,7
12272,-79.3985062,43.6447792,Assault,2017.0,5,3,Sunday    ,1
12273,-79.26576999999999,43.736419700000006,Assault With Weapon,2017.0,5,20,Sunday    ,1
12274,-79.3815842,43.6579094,Robbery - Other,2017.0,5,3,Sunday    ,1
12275,-79.3815842,43.6579094,Robbery - Other,2017.0,5,3,Sunday    ,1
12276,-79.35887149999999,43.6762047,Assault,2017.0,5,11,Sunday    ,1
12277,-79.5345535,43.6389198,Assault,2017.0,5,22,Sunday    ,1
12278,-79.58380890000001,43.74681470000001,Assault,2017.0,6,13,Wednesday ,4
12279,-79.2913666,43.7634277,Assault,2017.0,7,8,Tuesday   ,3
12280,-79.404007,43.6471901,Assault,2017.0,8,14,Saturday  ,7
12281,-79.501503,43.7415009,Discharge Firearm With Intent,2017.0,8,23,Saturday  ,7
12282,-79.4360352,43.6371803,Assault,2017.0,9,8,Thursday  ,5
12283,-79.3052444,43.687439000000005,Assault,2017.0,9,17,Thursday  ,5
12284,-79.38501740000001,43.64477539999999,Assault,2017.0,8,10,Friday    ,6
12285,-79.565506,43.721317299999995,Assault,2017.0,8,18,Saturday  ,7
12286,-79.2611313,43.77361679999999,Robbery - Other,2016.0,3,20,Thursday  ,5
12287,-79.5142365,43.6467247,Assault,2016.0,3,16,Saturday  ,7
12288,-79.5047836,43.726837200000006,Robbery - Swarming,2017.0,10,18,Saturday  ,7
12289,-79.22532650000001,43.759826700000005,Assault,2017.0,9,15,Thursday  ,5
12290,-79.5006485,43.7763329,Assault,2017.0,9,2,Friday    ,6
12291,-79.6324615,43.747764600000004,Assault With Weapon,2017.0,9,14,Thursday  ,5
12292,-79.2947922,43.715900399999995,Assault,2017.0,9,7,Friday    ,6
12293,-79.35997009999998,43.7529564,Assault,2017.0,10,14,Tuesday   ,3
12294,-79.61132049999999,43.7106895,Assault,2017.0,11,7,Sunday    ,1
12295,-79.61132049999999,43.7106895,Assault,2017.0,11,7,Sunday    ,1
12296,-79.3146057,43.8017883,Robbery - Purse Snatch,2016.0,11,18,Saturday  ,7
12297,-79.4767685,43.7028465,Assault With Weapon,2016.0,11,2,Saturday  ,7
12298,-79.4771805,43.6896706,Robbery - Other,2016.0,11,13,Tuesday   ,3
12299,-79.43883509999999,43.731887799999996,Assault,2017.0,1,23,Friday    ,6
12300,-79.33686829999999,43.7622261,Pointing A Firearm,2016.0,4,14,Wednesday ,4
12301,-79.41721340000001,43.6638374,Assault,2016.0,3,0,Saturday  ,7
12302,-79.2531891,43.7355843,Assault,2017.0,3,17,Monday    ,2
12303,-79.2531891,43.7355843,Assault,2017.0,3,17,Monday    ,2
12304,-79.37997440000001,43.65406420000001,Assault,2016.0,5,12,Thursday  ,5
12305,-79.5569611,43.616107899999996,Assault With Weapon,2016.0,5,13,Thursday  ,5
12306,-79.3193359,43.7969971,Assault,2017.0,1,17,Wednesday ,4
12307,-79.6218185,43.7274551,Robbery - Mugging,2017.0,2,21,Sunday    ,1
12308,-79.39559940000001,43.691280400000004,Assault,2017.0,2,13,Sunday    ,1
12309,-79.4451828,43.719215399999996,Robbery - Delivery Person,2017.0,2,21,Saturday  ,7
12310,-79.3109512,43.7854805,Assault,2017.0,3,17,Friday    ,6
12311,-79.3698196,43.645546,Robbery - Mugging,2017.0,2,0,Saturday  ,7
12312,-79.47970579999999,43.7297173,Assault,2017.0,2,13,Friday    ,6
12313,-79.5687103,43.6494102,Assault With Weapon,2017.0,3,19,Friday    ,6
12314,-79.55010990000001,43.7484856,Robbery - Mugging,2017.0,1,19,Wednesday ,4
12315,-79.4160004,43.7816391,Robbery - Purse Snatch,2017.0,1,22,Saturday  ,7
12316,-79.37471009999999,43.641929600000005,Robbery - Other,2017.0,2,3,Friday    ,6
12317,-79.5,43.7610664,Robbery - Mugging,2017.0,2,15,Friday    ,6
12318,-79.6094208,43.727500899999995,Robbery - Other,2017.0,3,13,Thursday  ,5
12319,-79.4145813,43.771705600000004,Assault,2017.0,1,14,Thursday  ,5
12320,-79.5139465,43.7588463,Robbery - Swarming,2017.0,1,20,Saturday  ,7
12321,-79.55690770000001,43.6101265,Robbery - Mugging,2017.0,3,18,Thursday  ,5
12322,-79.2832489,43.771736100000005,Assault,2017.0,4,19,Sunday    ,1
12323,-79.5928497,43.6808167,Assault,2017.0,5,2,Tuesday   ,3
12324,-79.4820709,43.726642600000005,Assault With Weapon,2017.0,5,14,Friday    ,6
12325,-79.4820709,43.726642600000005,Robbery - Purse Snatch,2017.0,5,14,Friday    ,6
12326,-79.18961329999999,43.7676544,Assault,2017.0,5,8,Sunday    ,1
12327,-79.5574493,43.72003170000001,Robbery - Other,2016.0,7,14,Sunday    ,1
12328,-79.3294907,43.6977692,Assault With Weapon,2016.0,7,22,Saturday  ,7
12329,-79.25291440000001,43.8108559,Robbery - Other,2017.0,9,18,Monday    ,2
12330,-79.59944920000001,43.730911299999995,Assault,2016.0,7,20,Monday    ,2
12331,-79.3320618,43.773681599999996,Assault,2016.0,7,10,Monday    ,2
12332,-79.3057709,43.668758399999994,Assault,2016.0,7,16,Monday    ,2
12333,-79.406044,43.672191600000005,Assault,2016.0,3,1,Sunday    ,1
12334,-79.2736511,43.7459984,Assault,2017.0,10,22,Saturday  ,7
12335,-79.3919067,43.6416435,Assault,2016.0,3,16,Wednesday ,4
12336,-79.417511,43.659935,Assault With Weapon,2016.0,7,16,Thursday  ,5
12337,-79.5005188,43.7622452,Robbery - Mugging,2016.0,7,15,Thursday  ,5
12338,-79.3788757,43.6606712,Assault,2016.0,8,11,Wednesday ,4
12339,-79.4457474,43.6904907,Assault With Weapon,2016.0,8,19,Tuesday   ,3
12340,-79.4457474,43.6904907,Assault With Weapon,2016.0,8,19,Tuesday   ,3
12341,-79.4902344,43.705806700000004,Assault,2016.0,8,5,Saturday  ,7
